class_id,class_name,tp,fp,fn,precision,recall,f1,mean_iou_tp,median_iou_tp
0,anthracnose,2,11,4,0.153846153846142,0.33333333333327775,0.2105263157890194,0.8466799874756025,0.8466799874756025
1,leaf_miner,6,10,2,0.37499999999997663,0.7499999999999063,0.4999999999995139,0.835601719642638,0.8726096939679552
2,red_rust,6,16,33,0.27272727272726033,0.15384615384614989,0.1967213114749422,0.7869849560182077,0.8005236521583521
