epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.5609031319618225,1.1584869623184204,0.23307746648788452,4.0008015632629395,0.0010000000474974513
2,0.6615171432495117,0.9289987683296204,0.18143753707408905,2.721004009246826,0.0010000000474974513
3,0.7048920392990112,0.8115468621253967,0.47592464089393616,1.5577125549316406,0.0010000000474974513
4,0.7484650611877441,0.7138344049453735,0.28611305356025696,3.47971773147583,0.0010000000474974513
5,0.7524262070655823,0.684884786605835,0.39078855514526367,2.3079655170440674,0.0010000000474974513
6,0.7896613478660583,0.5997661352157593,0.5401256084442139,1.8129806518554688,0.0010000000474974513
7,0.8423449993133545,0.45578739047050476,0.6441032886505127,0.9654497504234314,0.0003000000142492354
8,0.8653198480606079,0.3905772864818573,0.7508723139762878,0.7184189558029175,0.0003000000142492354
9,0.8651217818260193,0.3862525522708893,0.7990230321884155,0.6495048403739929,0.0003000000142492354
10,0.872053861618042,0.3760620653629303,0.3998604416847229,5.584417819976807,0.0003000000142492354
11,0.886116087436676,0.335365891456604,0.6908583641052246,0.962704062461853,0.0003000000142492354
12,0.8803723454475403,0.345339298248291,0.43265876173973083,4.531838893890381,0.0003000000142492354
13,0.907110333442688,0.2696973383426666,0.5038381218910217,2.9141149520874023,9.000000136438757e-05
14,0.9203802943229675,0.2281232327222824,0.827634334564209,0.5318482518196106,9.000000136438757e-05
15,0.9239453077316284,0.22141054272651672,0.7445917725563049,0.7935324311256409,9.000000136438757e-05
16,0.9328579902648926,0.18528184294700623,0.817166805267334,0.543567419052124,9.000000136438757e-05
17,0.9304812550544739,0.20852603018283844,0.6992323994636536,1.2472537755966187,9.000000136438757e-05
18,0.9382055997848511,0.17775021493434906,0.8478716015815735,0.5578895211219788,2.700000004551839e-05
19,0.9443454146385193,0.1623610109090805,0.8709002137184143,0.4511948823928833,2.700000004551839e-05
20,0.9498910903930664,0.14980046451091766,0.8060014247894287,0.6100655794143677,2.700000004551839e-05
21,0.9494949579238892,0.1477680802345276,0.7773900628089905,0.875211775302887,2.700000004551839e-05
22,0.9536541700363159,0.14461678266525269,0.7648290395736694,1.016327977180481,2.700000004551839e-05
23,0.9572192430496216,0.1303267627954483,0.8569434881210327,0.5626615285873413,8.099999831756577e-06
24,0.9574173092842102,0.12768538296222687,0.8660153746604919,0.4743282198905945,8.099999831756577e-06
25,0.9623687863349915,0.12175783514976501,0.8604326844215393,0.4812149703502655,8.099999831756577e-06
26,0.9584075808525085,0.11254123598337173,0.8646196722984314,0.512301504611969,2.429999995001708e-06
27,0.9651415944099426,0.10877509415149689,0.8722958564758301,0.4931279122829437,2.429999995001708e-06
