epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.5325807332992554,1.2780741453170776,0.22609908878803253,3.7833592891693115,0.0010000000474974513
2,0.6577540040016174,0.944221556186676,0.24494068324565887,2.81160831451416,0.0010000000474974513
3,0.6767676472663879,0.877644956111908,0.3391486406326294,1.9738563299179077,0.0010000000474974513
4,0.7233115434646606,0.7447378039360046,0.5687369108200073,1.4515687227249146,0.0010000000474974513
5,0.7425232529640198,0.7342426776885986,0.40474528074264526,1.9036866426467896,0.0010000000474974513
6,0.7763913869857788,0.6331754922866821,0.7096999287605286,0.7819936871528625,0.0010000000474974513
7,0.7918399572372437,0.588279664516449,0.584787130355835,1.5106937885284424,0.0010000000474974513
8,0.8191720843315125,0.5112692713737488,0.6755059361457825,0.8433452248573303,0.0010000000474974513
9,0.8199643492698669,0.5367980003356934,0.5038381218910217,1.7804460525512695,0.0010000000474974513
10,0.8657159805297852,0.37558338046073914,0.7034193873405457,0.933349609375,0.0003000000142492354
11,0.8857199549674988,0.33253905177116394,0.8178645968437195,0.5638499855995178,0.0003000000142492354
12,0.8894830942153931,0.3315867781639099,0.7739009261131287,0.6312029957771301,0.0003000000142492354
13,0.8946325778961182,0.30922481417655945,0.8527564406394958,0.4719601273536682,0.0003000000142492354
14,0.8966131806373596,0.2999451756477356,0.6936497092247009,1.0850633382797241,0.0003000000142492354
15,0.8970093131065369,0.28871244192123413,0.6175854802131653,1.6376773118972778,0.0003000000142492354
16,0.9057239294052124,0.2651408612728119,0.8066992163658142,0.5988443493843079,0.0003000000142492354
17,0.9255298376083374,0.22152084112167358,0.8025122284889221,0.7262697815895081,9.000000136438757e-05
18,0.9364230632781982,0.18821129202842712,0.8604326844215393,0.47155216336250305,9.000000136438757e-05
19,0.9362249970436096,0.17656897008419037,0.8450802564620972,0.6231521368026733,9.000000136438757e-05
20,0.9401862025260925,0.1785230189561844,0.8506629467010498,0.499744176864624,9.000000136438757e-05
21,0.9399881362915039,0.1629011482000351,0.8346127271652222,0.5732852816581726,9.000000136438757e-05
22,0.9580115079879761,0.13569676876068115,0.8660153746604919,0.4763392210006714,2.700000004551839e-05
23,0.954644501209259,0.129754438996315,0.8736915588378906,0.4226744771003723,2.700000004551839e-05
24,0.9584075808525085,0.12124471366405487,0.8764829039573669,0.4335678517818451,2.700000004551839e-05
25,0.9609823822975159,0.12344782799482346,0.8688067197799683,0.5603102445602417,2.700000004551839e-05
26,0.9651415944099426,0.1107775866985321,0.8569434881210327,0.5008606910705566,2.700000004551839e-05
27,0.9700930714607239,0.10341574996709824,0.870202362537384,0.4810042381286621,8.099999831756577e-06
28,0.9657357931137085,0.10243025422096252,0.868108868598938,0.507021963596344,8.099999831756577e-06
29,0.9667260646820068,0.09632916748523712,0.8771807551383972,0.464166522026062,8.099999831756577e-06
30,0.9673202633857727,0.10016706585884094,0.8764829039573669,0.4756617546081543,2.429999995001708e-06
31,0.9726678729057312,0.091175876557827,0.8806699514389038,0.45911431312561035,2.429999995001708e-06
